comment_id|post_id|comment_creator
99644|4988|610
47961|8233|242
91872|7559|217
51496|4923|967
88650|5320|454
77794|4923|706
77207|5053|935
90775|8127|588
51324|5955|619
67837|9397|935
67481|1774|217
15442|6466|242
12133|3787|113
59465|5320|454
51220|7077|799
29014|8497|967
6222|5586|799
21349|5008|169
96025|6271|974
63862|9179|962
55695|7908|217
94489|7333|588
6623|6151|705
89440|2239|454
34404|9876|138
9060|7705|786
97297|7267|377
62096|2468|799
78678|1128|610
58904|4491|138
39193|2888|962
43436|1417|967
59287|6687|113
21415|1334|935
44798|3484|565
60256|3509|138
21055|7083|921
7503|4573|113
85181|4107|169
57512|4048|214
95705|3521|962
39141|3537|214
22780|2313|120
67547|8881|992
36697|9881|619
21306|1364|799
84062|9588|377
90849|1396|992
65174|2741|217
38056|6866|705
30322|1662|588
12797|4187|588
72503|6494|610
73108|4475|424
14502|6360|242
94496|1203|565
68269|7265|588
43519|5368|705
42190|8553|377
16671|5589|242
70345|2744|967
82142|4187|967
92643|8801|377
14392|5209|799
95190|6271|565
72943|9543|424
59110|2843|424
36126|3699|786
77316|7725|881
72320|7520|786
87684|5698|983
94179|7734|565
73176|8356|454
49634|1499|645
39594|1604|935
48402|6704|881
25480|6857|935
45077|7029|377
78428|5772|169
21119|9085|983
8804|5948|706
27335|8252|705
24863|5105|974
97850|9397|214
37444|1780|424
84847|9166|120
10327|8506|113
54404|5264|799
15482|9092|458
47147|9174|962
46090|8995|987
40197|5235|424
21640|3699|983
19490|6396|786
41241|5685|242
64178|9829|113
28749|2741|881
43136|7809|881
35950|1534|705
88991|9085|983
74799|6866|242
51701|9505|619
69399|3969|217
93578|5475|786
59171|7148|921
33754|4773|588
76381|3288|138
91633|2522|645
1314|3787|706
89305|5772|935
64105|4148|992
37971|9543|992
49686|4281|138
98302|7702|987
16939|1534|565
74045|8515|881
74779|4322|645
90764|4385|921
91079|5438|619
5736|7190|169
27541|7798|645
57704|2901|120
90613|6089|217
66805|4221|565
54739|5337|120
34527|3969|962
66690|3127|424
41792|3571|619
69432|3003|786
98493|4673|967
97007|6459|950
31373|7217|242
36335|6566|974
16832|8304|645
39857|8764|217
28981|7931|799
64427|9829|962
6220|1116|935
74652|8970|786
97497|6169|987
19857|8262|454
50230|3484|950
10918|4424|169
51102|6604|962
57486|7843|987
88487|3114|983
51691|6866|706
20557|7507|645
95247|1066|169
55776|6486|645
84588|8527|565
79346|8031|619
49331|9129|242
76863|1116|921
94862|2691|610
26240|5232|799
89308|1278|217
42302|5041|120
37549|3521|120
92325|6916|120
2266|5698|377
80612|2901|458
54295|7908|169
31158|7578|950
26020|7798|786
75612|4961|983
89273|8745|987
21726|5712|565
35904|6916|881
73670|6487|169
8263|6784|217
59433|6643|705
56553|9408|565
97883|3079|799
71074|1433|120
1636|1858|619
86465|2612|799
40587|8576|974
79249|1149|138
45052|1133|120
99450|6581|377
77046|7741|610
82437|8271|974
33728|8826|138
95535|1264|120
19903|3812|962
65125|8742|113
46779|2799|992
30517|8826|987
52890|3239|799
55926|2455|120
40891|1861|992
12750|5015|169
24798|2153|377
32544|6017|645
61010|4893|935
85808|1072|935
70267|4424|214
61058|2491|786
67140|8576|935
37831|4283|424
29099|7989|974
99377|2602|214
31569|5209|113
21560|3670|169
64774|8526|217
62849|5619|113
26602|2488|935
94621|3509|987
48154|4661|967
54606|6824|113
38779|4491|881
28015|6581|962
77809|6539|705
97536|9186|799
8083|6588|645
26354|6506|565
18474|1273|935
78926|9750|706
89524|8992|705
51861|3666|377
45215|7674|565
85127|8356|619
58402|3966|921
63486|7267|610
57277|6878|565
99784|8497|619
3168|6494|217
10344|2287|588
32075|5264|799
35501|4975|217
57452|3571|565
82669|5924|377
65423|1066|987
28910|2843|881
10539|7133|120
10323|3003|120
18804|9614|169
46187|5918|706
2615|4340|120
61468|1774|169
18920|9586|217
93654|8764|217
59023|8860|169
15951|5564|983
35627|3926|565
6309|8102|992
25809|4446|967
43894|5483|610
29302|7186|962
72576|5333|610
19271|6487|424
75666|9261|610
77462|3670|214
62114|6948|113
12726|6643|983
94724|7036|214
2297|2417|214
29092|3372|799
57394|4385|610
54323|2905|645
72594|9811|799
68961|5209|120
93555|2587|610
99197|3341|705
13840|2744|705
93513|1417|120
52705|8304|424
11091|8152|610
69607|3704|645
86862|5235|377
60966|7674|645
71695|6144|706
65250|5345|169
88799|6889|921
26992|6889|565
20505|9179|113
96562|3969|454
80872|6460|619
71812|5850|610
56173|6015|113
37074|4281|983
85936|4260|214
59555|5235|169
3326|2644|217
45977|4322|588
99192|7908|962
24817|2741|799
48944|3762|974
54320|5698|983
94267|6503|706
42380|2691|962
43327|3392|786
22832|6643|377
65138|2190|786
19514|7794|113
1008|2193|214
28556|3423|217
60614|8252|799
82921|7254|242
89436|8212|619
48850|3711|120
75644|7941|987
12349|7725|950
64741|1203|424
98266|4670|214
64268|5712|565
6605|7798|967
95487|4328|217
87842|2193|454
30130|9686|120
21540|3411|706
14802|1278|242
4548|4422|424
54021|2488|881
42196|6151|786
62753|1149|962
66182|6463|113
50356|8169|983
14516|9686|169
36333|7578|377
11074|6910|217
4472|6486|217
83206|1066|120
71108|5278|377
32317|7327|565
34050|1029|706
51965|6463|120
38969|2037|377
4381|1773|169
5770|5289|619
81278|4700|983
24277|4424|169
83061|1556|217
95330|4155|214
74529|1203|138
18925|3561|987
16138|5586|169
47422|1910|935
57967|6360|454
59969|9219|619
33854|1668|217
29203|7480|619
11113|1272|610
56190|7011|610
94103|8950|935
6225|8261|950
85483|6499|454
16589|3411|786
33076|9876|138
99756|4574|169
28017|2773|950
76230|9166|992
98571|5529|987
78248|5232|454
10720|8156|935
1952|3396|967
15016|7702|962
54957|3329|610
12386|8506|377
12142|8169|950
63511|7080|881
39741|8828|786
69346|5602|169
88023|9329|992
26155|4826|786
54688|2533|786
93056|1466|138
72366|6883|217
83752|1364|935
94894|2421|169
57787|6687|120
22498|3699|705
84162|2672|974
49427|7148|799
24411|9588|992
99348|7036|565
34337|2121|881
29254|5442|377
16830|6271|454
89573|1433|967
30702|6506|424
64665|5586|962
40164|1306|120
88591|3277|138
37355|2153|377
36703|7095|588
94393|1116|217
47999|7964|424
63829|5664|786
77755|2037|169
8457|4687|799
11576|6031|242
50740|8356|705
12622|1340|983
65745|7480|799
46073|5602|217
34179|4446|967
59338|5478|992
58242|6636|799
68954|8336|454
84616|3571|799
3638|9719|992
41070|1370|974
77044|3013|242
42790|3910|454
44985|4143|935
11310|5772|138
64160|1396|987
37038|3704|610
55337|8331|786
53563|3261|217
62364|3392|424
21906|5278|565
92836|4143|610
64805|2004|120
22221|2848|921
58476|8356|619
22569|1133|799
26035|9870|962
96923|6045|705
18748|7267|881
85859|6276|799
58172|4829|242
89693|7520|962
68685|4424|706
14239|9457|962
70428|8745|935
22135|4283|454
30373|6618|217
43953|4812|565
15317|6054|113
27348|7217|987
9873|6232|992
98566|8271|786
91603|9935|950
5842|8497|962
92872|2901|120
94531|7782|214
96873|6866|799
45843|9588|458
12560|9881|962
38909|7803|113
72134|3003|786
70700|4126|983
62303|6487|113
91497|5689|138
91119|5028|217
37228|8874|992
59331|2488|962
49740|2081|214
54465|2391|983
33894|4032|565
26728|4826|645
3478|7390|113
66078|5028|935
48328|7148|588
80834|8644|113
6640|1774|967
82222|9124|610
71933|3279|217
47223|2313|588
65969|6474|962
11482|7941|992
82472|1661|424
70124|9179|113
63016|1272|120
48331|1861|138
53971|1892|120
60545|2581|799
97132|2287|962
2431|7806|217
39623|3966|214
15887|9092|992
93630|7278|983
64095|8970|454
31592|2406|214
78923|6357|705
32894|7879|120
17791|8100|565
13596|3079|138
52324|6883|962
95995|1109|377
99853|2866|706
679|2058|214
66991|6883|987
10814|4550|454
76271|8297|588
36875|1874|983
41621|2421|950
42214|6494|217
61851|9357|967
31546|2406|935
27631|2155|138
18349|5203|786
11393|7803|565
22917|7920|138
98188|5750|169
35063|4404|983
1036|6581|987
42250|4035|974
1726|8169|214
12096|1773|169
46672|7940|217
91784|8297|565
79535|8156|987
26804|1278|377
24992|7931|967
83407|2866|645
83444|7735|950
50046|6045|786
77500|4152|610
60852|5278|645
95187|9397|786
72223|6466|214
35301|5289|113
33159|9605|962
95086|7847|619
35029|4540|169
42825|8305|214
10321|1065|786
93724|8874|169
28354|1662|706
44541|4720|454
83616|6232|619
25119|7513|992
12301|1662|588
56099|2901|610
15144|2239|881
11736|7190|987
6282|7772|983
43847|5850|610
41960|2672|786
85501|3509|214
93469|6360|619
18588|4063|786
29890|3277|120
10341|6054|962
24486|3003|967
35222|4063|881
64857|6857|138
87717|7116|706
63284|2848|799
94959|3079|169
88428|1306|962
31369|7916|799
21837|9397|950
69600|3286|214
18438|3061|645
77013|9360|645
75086|3127|881
19233|6488|588
28691|8506|138
23651|2773|619
36431|2193|588
66800|5028|962
1575|6824|113
46887|5209|113
69499|5772|242
68638|3423|120
68076|9402|120
86309|6546|983
39353|1057|974
86356|2747|705
22787|7463|217
13940|7561|169
88703|6792|610
47500|5689|610
16999|9186|377
84637|3261|950
69232|7916|120
9788|9397|950
9149|8262|169
64210|8776|706
65865|1276|987
90527|2216|881
24874|4704|967
4405|5955|799
98898|2848|921
63973|9129|242
12377|7941|967
34058|3372|786
70846|2037|987
30422|7190|987
27289|5863|458
37212|8515|242
55851|7731|424
20063|7278|992
18961|4155|967
7286|6243|987
43015|8127|138
26701|2058|962
42888|6618|935
23286|9575|992
68549|2391|786
5339|9686|950
89355|5133|921
279|7190|113
90768|4901|935
30556|9829|377
38430|6276|565
24178|7989|962
9954|3631|454
48760|1065|169
35997|5105|786
65102|1264|881
7773|4555|962
79208|7327|881
39956|1066|113
5259|5008|706
69017|6827|950
64559|6314|454
73649|4670|987
67133|9950|786
43613|3625|565
8716|5083|987
15489|5924|377
19050|4230|610
82358|9719|138
86618|5613|950
27146|6054|799
44546|7419|565
18196|6474|619
9681|5727|588
8467|7601|974
61235|6704|974
1077|5214|881
19127|4573|113
25837|2612|619
12455|8897|619
91442|5041|217
35989|6809|967
77537|4032|610
86218|1273|242
93685|1149|377
97047|1306|935
20436|9329|962
18151|4468|454
45839|3012|799
29337|4221|786
90134|2903|565
71213|2558|950
20473|2406|565
29867|4540|881
48020|1362|242
56854|7001|950
57917|4496|377
95837|2391|120
85209|3089|610
25310|6581|458
54005|1838|588
89180|7966|610
33189|6754|424
6781|1334|921
92870|5345|974
5527|2583|619
41831|4230|242
21907|4924|992
93946|7741|786
95755|6018|786
93425|5133|983
71648|5483|242
58257|4574|424
88176|9085|169
56089|1819|454
7748|6685|983
61589|5924|881
36763|8102|921
77110|1022|424
61671|5017|992
55229|9329|120
77700|7934|113
57713|3341|619
24135|3067|113
48339|7772|424
12530|1838|786
72627|5209|950
97931|8585|786
99393|4789|974
61065|3264|967
16294|2070|992
18346|8816|786
99412|6499|967
23547|3537|935
95238|5757|242
7769|9516|619
33426|2222|935
55709|8496|786
55103|9206|120
98693|6403|645
18688|3177|967
92708|6581|169
12104|9092|962
32405|6360|377
77766|4322|454
2220|5727|705
21986|9705|950
28485|9765|169
28843|1334|242
27537|9425|881
69577|2849|565
74217|3321|799
66669|4923|454
63792|7516|138
99305|6059|113
59251|3578|706
51623|8331|799
98704|8305|962
26241|7803|705
67945|7116|377
65464|1224|242
60495|8466|454
52450|4446|974
32713|8496|242
56370|1203|120
39973|8881|588
90596|4720|120
11809|4923|424
64246|9355|120
32191|6463|706
96655|4100|962
57179|2193|565
33953|8828|992
22183|1761|706
60903|3625|610
22296|1362|113
54943|5333|138
13695|9185|120
35285|8000|987
28862|2391|983
45253|5263|962
79624|3151|120
95497|1278|138
91851|2391|705
99069|8261|214
26301|1264|881
92568|3363|705
30615|3003|786
64901|4219|138
22088|6618|786
17522|7077|138
18811|3341|799
28701|7036|619
84126|5613|120
76102|7001|565
39079|4575|921
31647|7893|645
85614|5337|138
50515|4230|921
67631|9174|881
30000|2620|705
95345|2516|983
81540|2276|242
59586|5685|214
36701|3762|242
63470|6503|992
95509|3969|138
33443|7480|921
8311|3160|967
74942|1306|377
29294|9402|935
24639|6454|424
30532|8336|619
89118|7077|935
50172|4988|610
13642|9829|992
9151|8745|962
30387|7964|967
26738|8271|610
53681|4543|424
40378|9185|169
59440|7202|705
29564|2047|619
62408|1678|706
71923|7278|565
5535|2801|424
70360|6784|565
82134|5320|565
8872|1149|610
85905|7265|786
26284|7964|786
10076|8613|588
38640|7095|950
1048|3134|786
96324|3061|983
1859|5337|377
95571|3127|967
29855|3910|424
11080|6906|217
50576|7916|454
39690|2724|881
72058|1463|799
9138|5115|967
4499|9980|138
14120|8331|705
72676|2416|138
81727|3282|786
45008|6494|983
55089|7507|645
5665|1668|967
68707|7480|705
95396|9834|950
26320|2626|706
80645|6059|799
32294|8644|706
44783|3490|799
56235|4281|424
66045|1805|645
3081|7109|454
71689|1687|169
99153|5109|377
19901|3160|962
45222|8515|242
50219|1499|377
81514|4740|169
89669|8312|610
70256|1757|967
94851|7601|458
24240|8592|967
57293|4496|120
59054|6089|610
25932|3341|120
89417|5664|138
30657|2617|992
10476|8816|565
51847|8213|881
61848|9408|113
27548|8466|214
20667|3542|454
60657|2093|935
93353|6271|169
81169|4187|706
30482|2848|619
66748|4826|377
41927|7731|983
41092|9285|799
90342|4416|120
18651|9950|935
63119|7508|799
3476|2583|610
9411|2060|113
29783|3363|588
83492|4720|950
16760|1668|217
2160|7507|377
45556|7313|619
37619|9092|610
71955|6994|424
68769|4720|935
22646|9679|113
55410|2581|950
9545|7513|962
92037|4450|214
33149|2406|706
58661|8585|799
28570|4295|799
65189|6043|950
37144|9829|113
44052|3484|645
94974|4687|214
16084|8527|786
54897|3279|377
58672|1364|588
5134|2626|217
9858|6499|610
80586|3666|377
86376|7803|974
72573|8046|992
52044|6685|967
71370|4107|799
97430|7463|974
76679|6271|881
59703|7554|962
63838|6883|610
12226|7989|113
91812|3812|458
3540|1814|242
99466|5485|962
75862|5483|242
47233|7186|935
10085|8950|138
11456|3670|799
20467|3484|881
19395|4343|217
30621|6018|113
46785|9392|987
73678|7708|610
73144|7390|992
73358|9980|706
20591|3537|786
88606|4783|458
34300|7077|799
38698|4320|217
31285|6089|987
95569|5083|619
20542|3704|138
83971|6460|610
42209|3762|113
90662|6906|138
18785|6889|921
82441|1892|588
19257|9575|983
82552|1666|120
57540|6017|987
11994|2891|967
99872|1372|242
57448|5028|705
80160|6994|645
84233|9397|799
84831|3711|120
1585|3282|619
62788|6054|987
18864|3542|169
99018|2147|120
53732|1862|120
35980|5214|588
16899|6644|242
44816|8613|619
18227|5772|138
58193|9881|799
85307|2848|962
13527|9749|786
98506|8261|987
80941|5955|619
39822|6454|974
1148|1875|881
52372|7513|921
62641|4230|967
57143|8742|935
60828|7116|706
65098|2747|217
85596|4468|138
24958|6232|935
12043|2190|967
76211|8826|881
76360|6618|169
17760|8874|565
77624|3423|705
5420|8304|921
89409|9588|967
84057|5955|799
91233|8897|987
96915|4720|610
8890|6494|610
83039|7735|950
27907|9425|992
88874|2322|454
69915|2744|217
8099|7116|706
17103|1661|138
6429|5028|935
9107|1133|242
14555|8506|705
44701|5209|169
46556|2125|565
41382|6704|610
54609|4573|120
48876|8592|881
55976|8363|113
85439|3177|962
78013|3537|214
19292|8031|214
51157|7725|935
85205|3667|881
32570|6499|610
71532|7143|454
13236|5619|987
57660|1805|799
11224|5263|565
85688|6460|169
91462|4373|454
19779|3177|921
89908|7217|565
12738|4543|458
92661|7782|454
71841|4687|786
98806|4575|921
97473|8497|967
66807|1678|377
64520|5485|786
38592|4063|610
80138|8826|983
13263|2155|987
59877|7772|217
28698|3288|619
88636|7601|169
57720|6463|120
13911|1556|935
53791|8828|214
36409|2799|565
98354|5685|217
17158|4212|962
29422|1417|921
13651|5015|619
41349|2843|565
54337|9575|950
28894|8072|799
33976|9185|169
639|7513|935
65626|6454|705
88332|5955|138
58858|3269|950
84737|4673|935
69765|7989|705
79658|4574|377
49648|3971|217
77543|4975|706
35871|3321|113
65088|8466|992
30714|8860|799
43399|1370|138
47890|7463|921
6155|1814|935
76071|4496|242
12688|1892|705
26995|1149|962
28008|5689|454
2693|2193|217
3843|2520|962
90735|8000|786
29703|4212|120
43732|4295|565
87387|6827|565
25997|4961|881
32759|6994|424
58145|7725|217
9349|1463|138
15032|2468|962
58505|7734|214
85414|6017|935
2887|8553|610
61369|6986|565
21719|6906|217
42322|1819|120
42648|6704|786
26707|2173|113
93442|5664|138
95454|6076|113
43260|4143|120
85522|2741|214
71293|5529|992
49984|1861|881
8266|5186|799
98998|5209|458
75898|8100|377
75034|7538|242
92829|5278|645
88283|3067|645
31543|2522|138
55845|3787|706
27138|7186|935
62838|2558|992
3842|5077|967
10521|4148|217
58849|6043|214
58235|9606|454
75416|4829|610
63699|5278|120
19595|9834|950
98792|1066|424
25931|9425|967
26406|4574|377
58499|5200|619
65239|4783|458
72228|7083|454
53225|7217|950
77894|7036|619
41817|1534|881
48832|8261|619
71977|2891|983
96908|4829|881
66035|9765|706
82562|6546|935
33375|9935|786
99470|4148|706
71580|7934|967
88402|5929|786
51813|2190|217
96758|1925|377
1385|5083|962
4454|1396|992
47807|2801|120
42564|3269|113
58253|7036|120
27167|2455|705
72975|7806|565
84952|3392|565
61117|2644|113
57875|7559|610
82612|2626|217
86067|1678|619
66493|9357|705
53833|8506|424
73549|1372|377
18088|7735|619
33206|1666|458
36727|9329|169
43991|9834|169
46172|8613|217
23865|6546|120
62435|3423|619
93025|6685|967
92879|2455|706
69175|8553|217
39219|6566|786
84494|2617|921
32261|5320|619
84722|1066|962
77276|2522|377
45241|2488|120
7676|6754|458
25054|3396|974
42285|9982|962
11460|4789|706
37469|3484|424
40150|8261|565
3911|5619|950
35015|4032|169
12291|6463|120
56533|2843|705
87561|7782|992
70470|3079|645
84077|4322|992
51071|4673|424
28777|8233|786
25749|3012|799
63376|2801|935
3558|4063|120
37719|6054|610
21689|5529|138
84406|1264|214
4326|7143|974
22179|1306|120
31198|2488|786
25523|2803|962
58337|9588|935
90012|1861|935
15869|7267|962
22162|9749|377
42851|7143|169
51610|2417|950
54936|6076|610
74939|2289|962
17324|6503|214
86486|7011|458
74391|4491|799
64403|7516|967
4625|2803|214
86623|7508|950
67639|3971|242
19249|8897|113
97537|8506|619
96828|7508|113
14152|6396|588
24990|3079|138
30741|9402|987
43484|9870|458
41426|4336|987
61286|3411|169
94662|3966|705
21148|7327|881
36514|7803|950
98252|3969|169
64631|1072|935
54107|9881|169
86884|2744|138
89414|7934|113
98878|5863|619
78352|8336|983
73014|2153|610
18515|4444|619
54029|6059|921
76633|6460|706
41264|7908|120
19723|8860|786
6608|7083|799
20374|5083|786
19253|6827|706
21674|6357|983
89008|5478|242
44379|6643|786
38416|8663|983
39401|6588|424
44146|2173|962
8435|6089|610
80529|6144|217
54616|6089|610
45769|2617|974
15274|1362|881
6498|6792|619
89885|6827|565
11758|6857|138
19382|7847|113
62528|8031|705
69964|8828|950
74845|7036|138
29461|9360|138
98582|3411|706
38209|7734|169
43707|8592|967
33593|2004|242
10598|1128|645
1653|1273|217
95724|8526|987
63240|3321|565
59105|3411|881
76748|7011|169
11072|9624|705
30454|5602|950
24902|2276|169
13444|3234|458
14535|9686|950
18254|9679|217
21613|8000|950
42279|4373|214
4992|5008|706
72261|8633|786
87190|9935|987
50137|6076|881
90226|7419|113
28022|7601|458
65910|4895|705
47348|8527|987
26348|5028|921
67588|8356|645
92285|2121|706
19082|3363|705
54952|7261|424
45627|4340|935
60205|9408|138
87228|5750|454
53138|2581|645
60654|7794|786
88783|1556|217
83543|5200|217
82295|7934|120
53308|4143|610
60216|4143|881
41612|8169|950
32172|1757|242
81160|9834|987
40609|6045|169
65906|6144|992
54689|8897|610
38232|7143|169
20527|9593|705
97187|6750|645
81755|9219|881
23368|5077|120
78892|8816|120
60052|8046|424
91147|1704|169
81405|5475|565
36094|6910|138
97678|6434|950
42557|4740|217
64096|1022|120
45852|9750|967
92572|9219|169
71464|4322|645
55868|2276|967
79881|5017|217
71787|4032|645
41339|6604|610
56701|9604|242
83201|7508|950
79085|6687|987
88878|4343|169
81450|6169|217
77266|2406|138
76528|6785|217
37367|6588|565
33506|3812|120
73845|1518|645
43532|1291|138
38100|5105|786
74223|8100|786
63101|5397|424
68903|4893|705
46169|2801|565
3655|2903|214
64374|2287|799
96880|4221|935
95077|2421|992
49975|3013|424
87075|8213|619
8157|3372|962
70258|2153|881
63513|8860|799
56100|3411|935
37482|8363|588
8632|4496|377
74743|6362|217
53156|5017|138
31541|9141|377
40123|3261|705
47280|7419|138
67359|5475|983
6902|8297|169
62789|4020|962
23830|5263|967
72597|7327|881
43596|7520|424
34024|1780|799
73428|9425|454
65136|1662|242
29055|6487|377
50025|3812|619
28314|6259|169
50268|5630|458
85689|7082|786
35432|7267|588
99403|6494|217
30337|2533|706
29105|7940|588
65899|1566|935
19306|2058|217
68331|4404|987
15929|3079|967
81104|7516|619
51393|2905|706
18632|7011|377
52820|4783|962
21032|1396|217
61672|8506|377
51923|6948|242
70229|7217|706
38560|4230|169
53490|5133|113
43040|7084|935
18279|4475|217
5575|9806|113
57395|8212|881
2779|6396|935
63451|5702|588
65815|4424|987
84603|6566|242
47516|4666|983
38634|7029|169
91750|9118|799
34381|3079|967
85684|9085|242
32087|7036|962
45259|5053|799
10974|5602|217
71467|8376|786
79831|5133|799
61679|1940|705
73347|3969|454
24156|4981|935
17171|6059|588
2855|5630|786
97621|3542|705
42881|4574|120
66093|5232|987
48674|6208|950
52858|4700|705
12268|1940|706
77955|8633|935
60745|3699|120
2268|5483|120
4123|1661|881
26097|6488|619
92330|1334|921
26736|1861|983
26213|6488|962
20504|5529|169
31772|7202|935
34079|6883|610
1295|7662|588
61803|9750|169
73921|7940|967
94199|7083|705
7317|2216|588
57405|8633|169
82619|7700|967
27475|2421|992
58247|2155|987
91326|7966|424
34855|5077|610
54299|2888|921
26571|4343|935
23940|4320|962
47437|2276|799
31290|8592|454
38261|1372|588
64736|1364|967
47335|5219|138
63013|9982|962
96868|7989|962
75520|9214|565
2091|7561|705
25032|7554|610
37671|5560|377
33899|2612|588
79632|6499|217
45939|7516|987
38188|9870|921
99927|9397|881
85155|3239|974
6270|1556|217
69254|5133|242
68671|7798|113
19909|2488|169
12641|7772|983
68589|5438|962
36064|6362|881
55218|3234|610
27041|9593|610
87882|4219|458
78976|8000|113
48474|7794|967
23692|7735|706
42601|7001|935
78595|2522|242
47184|1661|705
7600|7094|935
61818|2522|974
13212|6651|799
1094|6752|992
4423|8745|987
76249|4294|113
20640|7601|786
29583|3264|967
46597|1918|967
69845|6043|588
60100|5114|962
73785|9806|113
11349|1805|786
35796|9834|424
24449|5712|169
39820|4373|967
59460|5264|799
88043|8828|217
34640|2583|799
28837|6994|113
87937|4048|454
54162|6618|983
88876|2617|458
15652|2500|705
84794|9313|138
31906|3631|169
46229|8801|987
74134|8776|706
81332|7480|962
32291|9806|799
22348|4063|242
46818|7520|987
39774|4020|950
46028|5333|454
23874|1774|113
79132|1892|705
25361|2848|588
98495|9543|950
5180|6588|217
60823|3484|987
82171|9811|987
53341|4100|610
17468|5028|565
62496|9392|217
95729|2093|962
23297|3012|619
72010|3739|799
94858|3018|113
24390|8576|950
84213|9604|214
66384|4283|565
44077|5015|565
59245|6499|242
23042|1362|705
43123|6643|950
61760|9285|169
86985|4382|786
11116|8633|645
49180|4107|610
40027|9876|242
27720|1661|921
20424|5214|120
51017|4895|619
29787|7798|242
97401|5478|214
46357|8826|950
51217|6948|120
34067|9806|610
98904|1133|799
34420|9614|619
85493|4826|987
30269|3578|242
80286|4032|169
10074|2047|645
31827|3286|424
77184|8336|217
52753|1858|619
85820|2612|214
57911|9329|424
16683|6463|706
2176|4230|610
31446|1534|983
36811|5613|619
45158|6588|424
75985|7148|217
77521|7307|242
30275|3396|588
16095|8950|242
99767|2843|454
28514|2216|113
13954|6494|967
12036|5664|706
29120|1661|881
3597|7083|983
25770|4550|987
84025|8553|424
85529|1396|217
52192|5586|458
16520|2843|645
19061|2724|610
92623|7261|962
7891|3013|424
30853|7554|610
57802|3739|881
82573|3971|377
90950|7662|619
76479|5715|169
28672|2121|120
89309|4812|992
62241|9624|705
90054|6494|610
65501|4789|705
33209|3667|120
43812|3003|610
44983|2081|242
13397|9457|113
97867|8592|217
66411|6463|799
77368|7866|935
80949|7217|242
65251|4382|987
78937|9588|992
74778|2901|458
28839|4320|983
97203|2173|962
67398|4550|377
65265|6144|588
31676|5529|565
33396|4450|921
14345|6824|588
30118|8874|992
35744|6314|881
6845|3699|645
4931|9870|962
79266|9206|588
91350|7893|967
82627|7265|424
85992|1433|706
28062|1116|786
42231|8497|214
95701|5077|458
31445|7457|138
29376|1925|565
57659|5397|214
32015|2626|950
7211|5750|113
10885|6208|458
82844|6752|588
51433|8213|377
89803|8742|935
59804|8663|217
13431|5235|987
74758|9705|921
70583|9397|565
64674|6636|214
54298|2406|565
69067|2070|983
71863|5397|120
51787|1433|169
17970|5772|645
71707|1499|645
88413|9261|645
46246|3971|705
41181|1109|921
5856|3423|950
83506|7662|881
52573|4320|987
24436|8742|610
71085|1518|706
39389|2522|454
92049|6243|992
79593|7327|565
63546|7989|881
32690|2193|992
99473|5041|983
23187|9468|377
67345|3542|974
3995|8262|120
66767|1661|217
14343|7964|458
77602|5478|454
35360|5702|921
57859|2421|217
65567|1814|113
65040|7083|921
40281|5772|454
12350|2520|214
78856|5209|799
93057|4385|881
99186|5863|935
53528|3151|113
75978|6752|217
33069|1057|987
2714|9186|921
18715|5105|786
57996|1874|962
93698|6539|921
72554|2801|242
26455|6636|921
33841|7029|242
92688|1604|377
19587|9811|987
51656|3277|645
53371|6643|377
95438|2313|377
53434|2121|242
71484|9179|799
44038|7662|799
93845|7419|935
52039|2581|377
81995|3269|950
94721|2612|214
72800|2730|881
7742|9118|619
36644|7538|881
72085|5368|881
18343|7143|706
79690|5929|377
79870|8356|706
79912|9355|113
58001|3711|987
56783|2239|987
87313|7321|974
43061|1794|992
39134|2276|974
48603|7133|610
90299|1306|120
94341|1362|881
74211|4961|962
78476|8233|950
49584|1340|706
6367|4629|242
18033|6276|120
84446|7463|217
47932|7920|962
77298|2322|881
67597|5702|214
81723|9179|962
54649|8553|987
28045|1780|217
92995|9595|377
70574|9980|214
8228|3762|242
9744|8378|169
14451|3482|217
90749|3127|454
82698|4283|950
44637|3704|610
29491|7920|120
67469|2190|214
79383|6362|242
22016|5750|705
6035|9285|377
49147|7143|214
40192|8585|950
50503|8297|169
33202|2060|454
44625|8000|786
55034|1858|786
22503|8860|935
26238|9219|881
71606|4155|967
76641|5712|992
50141|2620|935
89333|1364|217
97711|8745|962
85021|3666|950
1956|4673|974
55059|2222|138
27309|9605|962
53129|7082|950
63419|8877|169
85422|5337|967
12508|3363|786
86716|1334|454
64583|4687|565
51092|9397|706
89430|6459|113
91241|8897|987
94876|1678|138
42378|4048|921
91139|1940|983
28225|9327|242
26391|5109|987
43722|6466|138
23740|7011|169
59659|6754|921
94852|4415|214
15080|8262|169
80811|2014|242
71950|3013|120
68426|5529|217
63008|6396|588
93766|2058|799
35175|7419|992
82268|5757|113
53275|1534|935
43578|5689|565
22386|9811|706
59962|2558|138
13266|9504|242
84106|7916|974
77691|3711|217
22019|8331|786
9084|6752|169
90352|9206|983
56631|7989|974
99210|2070|967
21596|2888|588
5910|4666|992
18176|6994|705
26634|5214|588
28677|4720|610
49696|5630|214
57765|7095|120
84704|2417|786
82872|8816|619
7434|3013|169
52382|4294|786
81645|1668|458
24173|6169|113
74160|8376|242
2837|7847|983
51534|6878|786
33651|9624|983
18356|7133|967
6104|7133|967
80552|1805|377
62854|5017|138
40942|2289|217
24371|1022|588
62365|5589|138
